model_dir,model_name,n_subtasks,bbh_macro,bbh_weighted,bbh_group,date
khulaifi95_Llama-3.1-8B-Reason-Blend-888k,khulaifi95/Llama-3.1-8B-Reason-Blend-888k,24,47.8953,47.9431,47.9431,2024-12-27 07:34:17.380322933
Kimargin_GPT-NEO-1.3B-wiki,Kimargin/GPT-NEO-1.3B-wiki,24,30.2634,29.8906,29.8906,2024-10-24 09:50:30.727116108
KingNish_qwen-1b-continued,KingNish/qwen-1b-continued,24,29.9095,29.5435,29.5435,2025-03-07 09:02:40.547823906
KingNish_qwen-1b-continued-v2.1,KingNish/qwen-1b-continued-v2.1,24,30.4166,30.0642,30.0642,2025-03-08 09:37:40.747788191
KingNish_qwen-1b-continued-v2.2,KingNish/qwen-1b-continued-v2.2,24,30.5866,30.1337,30.1337,2025-03-09 04:29:42.527071238
KingNish_Qwen2.5-0.5b-Test-ft,KingNish/Qwen2.5-0.5b-Test-ft,24,32.3153,32.1125,32.1125,2024-09-29 12:17:57.925716400
KingNish_Reasoning-Llama-3b-v0.1,KingNish/Reasoning-Llama-3b-v0.1,24,43.4336,43.3258,43.3258,2024-10-26 03:26:31.390588522
kms7530_chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,kms7530/chemeng_llama-3-8b-Instruct-bnb-4bit_24_1_100_1,24,42.8904,42.8051,42.8051,2024-10-15 05:26:53.781064272
kms7530_chemeng_qwen-math-7b_24_1_100_1_nonmath,kms7530/chemeng_qwen-math-7b_24_1_100_1_nonmath,24,38.9286,38.535,38.535,2024-11-22 01:35:26.342823505
Kquant03_CognitiveFusion2-4x7B-BF16,Kquant03/CognitiveFusion2-4x7B-BF16,24,41.0783,40.8783,40.8783,2024-08-12 10:14:45.497570753
Kquant03_L3-Pneuma-8B,Kquant03/L3-Pneuma-8B,24,49.5504,49.4011,49.4011,2024-10-16 18:23:05.776824474
Krystalan_DRT-o1-14B,Krystalan/DRT-o1-14B,24,63.7928,63.5654,63.5654,2024-12-27 03:29:32.242360592
Krystalan_DRT-o1-7B,Krystalan/DRT-o1-7B,24,54.6769,54.5565,54.5565,2025-02-05 07:37:43.862771749
KSU-HW-SEC_Llama3-70b-SVA-FT-1415,KSU-HW-SEC/Llama3-70b-SVA-FT-1415,24,66.5015,66.4642,66.4642,2024-09-14 04:54:41.843967915
KSU-HW-SEC_Llama3-70b-SVA-FT-500,KSU-HW-SEC/Llama3-70b-SVA-FT-500,24,66.9224,66.846,66.846,2024-09-14 04:56:08.235770226
KSU-HW-SEC_Llama3-70b-SVA-FT-final,KSU-HW-SEC/Llama3-70b-SVA-FT-final,24,66.5015,66.4642,66.4642,2024-09-14 04:56:48.486014605
KSU-HW-SEC_Llama3.1-70b-SVA-FT-1000step,KSU-HW-SEC/Llama3.1-70b-SVA-FT-1000step,24,69.0312,68.9116,68.9116,2024-09-14 04:59:16.187215328
Kukedlc_NeuralExperiment-7b-MagicCoder-v7.5,Kukedlc/NeuralExperiment-7b-MagicCoder-v7.5,24,39.8845,39.698,39.698,2024-08-12 11:45:03.583130360
Kukedlc_NeuralLLaMa-3-8b-DT-v0.1,Kukedlc/NeuralLLaMa-3-8b-DT-v0.1,24,49.8677,49.7136,49.7136,2024-09-18 14:10:59.283452988
Kukedlc_NeuralLLaMa-3-8b-ORPO-v0.3,Kukedlc/NeuralLLaMa-3-8b-ORPO-v0.3,24,45.5714,45.3567,45.3567,2024-07-30 05:45:16.827401400
Kukedlc_NeuralSynthesis-7B-v0.1,Kukedlc/NeuralSynthesis-7B-v0.1,24,51.4475,51.2064,51.2064,2024-07-30 05:19:16.576565266
Kukedlc_NeuralSynthesis-7B-v0.3,Kukedlc/NeuralSynthesis-7B-v0.3,24,51.3808,51.137,51.137,2024-08-12 11:45:27.284852743
Kukedlc_NeuralSynthesis-7b-v0.4-slerp,Kukedlc/NeuralSynthesis-7b-v0.4-slerp,24,51.4293,51.2064,51.2064,2024-08-12 11:44:19.653318167
Kukedlc_Qwen-2.5-7b-Spanish-o1-CoT,Kukedlc/Qwen-2.5-7b-Spanish-o1-CoT,24,56.0195,55.9104,55.9104,2024-12-04 02:06:02.120092154
Kumar955_Hemanth-llm,Kumar955/Hemanth-llm,24,52.2495,51.9528,51.9528,2024-09-24 12:21:21.110927105
Lambent_qwen2.5-reinstruct-alternate-lumen-14B,Lambent/qwen2.5-reinstruct-alternate-lumen-14B,24,64.5899,64.3812,64.3812,2024-09-28 10:04:32.093378544
Langboat_Mengzi3-8B-Chat,Langboat/Mengzi3-8B-Chat,24,46.8373,46.5718,46.5718,2024-10-21 17:38:35.967147350
langgptai_Qwen-las-v0.1,langgptai/Qwen-las-v0.1,24,38.9255,38.6738,38.6738,2024-09-14 03:50:11.838196278
langgptai_qwen1.5-7b-chat-sa-v0.1,langgptai/qwen1.5-7b-chat-sa-v0.1,24,43.2527,42.9613,42.9613,2024-09-14 03:42:25.853943348
lars1234_Mistral-Small-24B-Instruct-2501-writer,lars1234/Mistral-Small-24B-Instruct-2501-writer,24,67.3316,67.1411,67.1411,2025-03-07 10:21:24.654261351
LEESM_llama-2-7b-hf-lora-oki100p,LEESM/llama-2-7b-hf-lora-oki100p,24,34.9168,34.7162,34.7162,2024-11-10 03:27:19.123118162
LEESM_llama-2-7b-hf-lora-oki10p,LEESM/llama-2-7b-hf-lora-oki10p,24,35.3093,35.0981,35.0981,2024-11-10 03:25:20.305304289
LEESM_llama-3-8b-bnb-4b-kowiki231101,LEESM/llama-3-8b-bnb-4b-kowiki231101,24,41.3081,41.1734,41.1734,2024-11-10 08:09:36.206052780
LEESM_llama-3-Korean-Bllossom-8B-trexlab-oki10p,LEESM/llama-3-Korean-Bllossom-8B-trexlab-oki10p,24,43.4301,43.1349,43.1349,2024-11-10 06:25:28.363958359
lemon07r_Gemma-2-Ataraxy-9B,lemon07r/Gemma-2-Ataraxy-9B,24,59.313,59.2432,59.2432,2024-09-03 00:27:23.575050354
lemon07r_Gemma-2-Ataraxy-Advanced-9B,lemon07r/Gemma-2-Ataraxy-Advanced-9B,24,58.8907,58.844,58.844,2024-10-02 02:40:55.414084911
lemon07r_Gemma-2-Ataraxy-v3j-9B,lemon07r/Gemma-2-Ataraxy-v3j-9B,24,56.3229,56.3444,56.3444,2024-10-09 09:55:47.723255873
lemon07r_Gemma-2-Ataraxy-v4-Advanced-9B,lemon07r/Gemma-2-Ataraxy-v4-Advanced-9B,24,60.2363,60.1805,60.1805,2024-10-15 16:13:06.185739279
lemon07r_Gemma-2-Ataraxy-v4b-9B,lemon07r/Gemma-2-Ataraxy-v4b-9B,24,60.3916,60.3194,60.3194,2024-10-23 17:30:32.561287880
lemon07r_Gemma-2-Ataraxy-v4c-9B,lemon07r/Gemma-2-Ataraxy-v4c-9B,24,60.8432,60.7881,60.7881,2024-10-16 17:31:02.862687349
lemon07r_llama-3-NeuralMahou-8b,lemon07r/llama-3-NeuralMahou-8b,24,41.8411,41.347,41.347,2024-08-13 08:21:51.280369997
lemon07r_Llama-3-RedMagic4-8B,lemon07r/Llama-3-RedMagic4-8B,24,42.5605,42.1107,42.1107,2024-07-25 12:58:00.806943178
LenguajeNaturalAI_leniachat-gemma-2b-v0,LenguajeNaturalAI/leniachat-gemma-2b-v0,24,30.7402,30.4287,30.4287,2024-09-03 08:16:07.967206240
LenguajeNaturalAI_leniachat-qwen2-1.5B-v0,LenguajeNaturalAI/leniachat-qwen2-1.5B-v0,24,36.8356,36.6603,36.6603,2024-09-30 10:22:40.024191380
LeroyDyer__Spydaz_Web_AI_12,LeroyDyer/_Spydaz_Web_AI_12,24,31.634,31.2793,31.2793,2024-09-20 03:08:15.967191458
LeroyDyer__Spydaz_Web_AI_14,LeroyDyer/_Spydaz_Web_AI_14,24,29.8885,29.6823,29.6823,2024-09-23 11:17:14.398175240
LeroyDyer__Spydaz_Web_AI_BIBLE_002,LeroyDyer/_Spydaz_Web_AI_BIBLE_002,24,32.8907,32.5811,32.5811,2024-09-14 09:18:41.422718525
LeroyDyer__Spydaz_Web_AI_ChatML_002,LeroyDyer/_Spydaz_Web_AI_ChatML_002,24,31.0638,30.7585,30.7585,2024-09-03 08:50:07.076520205
LeroyDyer__Spydaz_Web_AI_ChatQA,LeroyDyer/_Spydaz_Web_AI_ChatQA,24,32.3595,31.991,31.991,2024-08-12 17:22:01.493617296
LeroyDyer__Spydaz_Web_AI_ChatQA_003,LeroyDyer/_Spydaz_Web_AI_ChatQA_003,24,31.7181,31.3487,31.3487,2024-09-14 09:24:42.363253832
LeroyDyer_CheckPoint_A,LeroyDyer/CheckPoint_A,24,47.477,47.2661,47.2661,2025-02-05 05:13:43.164501905
LeroyDyer_CheckPoint_B,LeroyDyer/CheckPoint_B,24,47.7995,47.5785,47.5785,2025-02-05 17:50:24.688264608
LeroyDyer_CheckPoint_C,LeroyDyer/CheckPoint_C,24,45.8642,45.565,45.565,2025-02-05 17:47:01.321682930
LeroyDyer_LCARS_AI_001,LeroyDyer/LCARS_AI_001,24,42.5789,42.3538,42.3538,2024-08-12 17:26:24.106907606
LeroyDyer_LCARS_AI_1x4_003_SuperAI,LeroyDyer/LCARS_AI_1x4_003_SuperAI,24,49.1985,48.9325,48.9325,2024-08-12 17:18:55.563858032
LeroyDyer_LCARS_AI_StarTrek_Computer,LeroyDyer/LCARS_AI_StarTrek_Computer,24,44.4619,44.159,44.159,2024-08-12 16:58:55.809621334
LeroyDyer_LCARS_TOP_SCORE,LeroyDyer/LCARS_TOP_SCORE,24,51.2737,51.0502,51.0502,2024-08-12 16:58:35.293281078
LeroyDyer_Mixtral_AI_SwahiliTron_7b,LeroyDyer/Mixtral_AI_SwahiliTron_7b,24,30.5509,30.151,30.151,2024-08-13 08:22:52.277814627
LeroyDyer_SpydazWeb_AI_CyberTron_Ultra_7b,LeroyDyer/SpydazWeb_AI_CyberTron_Ultra_7b,24,48.1077,47.8563,47.8563,2024-08-13 08:22:40.620264053
LeroyDyer_SpydazWeb_AI_HumanAGI_001_M2,LeroyDyer/SpydazWeb_AI_HumanAGI_001_M2,24,48.8817,48.6895,48.6895,2025-01-15 09:12:29.891838789
LeroyDyer_SpydazWeb_AI_HumanAGI_002,LeroyDyer/SpydazWeb_AI_HumanAGI_002,24,50.4387,50.217,50.217,2025-01-15 09:09:27.932043314
LeroyDyer_SpydazWeb_AI_HumanAI_001,LeroyDyer/SpydazWeb_AI_HumanAI_001,24,33.4404,33.2581,33.2581,2024-10-17 09:30:50.416099548
LeroyDyer_SpydazWeb_AI_HumanAI_006,LeroyDyer/SpydazWeb_AI_HumanAI_006,24,33.018,32.6679,32.6679,2024-11-19 23:10:59.675077438
LeroyDyer_SpydazWeb_AI_HumanAI_007,LeroyDyer/SpydazWeb_AI_HumanAI_007,24,34.1567,33.9524,33.9524,2024-11-19 23:10:59.694605112
LeroyDyer_SpydazWeb_AI_HumanAI_009_CHAT,LeroyDyer/SpydazWeb_AI_HumanAI_009_CHAT,24,33.0673,32.8936,32.8936,2024-11-26 10:05:34.188803434
LeroyDyer_SpydazWeb_AI_HumanAI_010_CHAT,LeroyDyer/SpydazWeb_AI_HumanAI_010_CHAT,24,33.3632,33.154,33.154,2024-11-26 10:08:33.283314228
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT,24,35.2261,35.1328,35.1328,2024-11-26 11:32:44.582951784
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML,24,39.8402,39.698,39.698,2024-11-27 06:38:26.286833763
LeroyDyer_SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,LeroyDyer/SpydazWeb_AI_HumanAI_011_INSTRUCT_ML_r1,24,48.5833,48.3597,48.3597,2024-11-27 06:49:40.641033411
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_IA,24,45.7689,45.3914,45.3914,2024-12-04 03:49:29.017512798
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_MX,24,31.5842,31.2446,31.2446,2024-12-04 03:49:29.743103027
LeroyDyer_SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,LeroyDyer/SpydazWeb_AI_HumanAI_012_INSTRUCT_XA,24,44.8275,44.4714,44.4714,2024-12-04 03:49:29.182915926
LeroyDyer_SpydazWeb_AI_HumanAI_RP,LeroyDyer/SpydazWeb_AI_HumanAI_RP,24,33.2302,33.1193,33.1193,2024-11-19 23:19:17.706598282
LeroyDyer_SpydazWeb_AI_HumanAI_TextVision,LeroyDyer/SpydazWeb_AI_HumanAI_TextVision,24,33.5366,33.1887,33.1887,2024-11-19 23:19:20.854045630
LeroyDyer_SpydazWeb_HumanAI_M1,LeroyDyer/SpydazWeb_HumanAI_M1,24,35.6327,35.4105,35.4105,2024-10-16 22:45:39.387677431
LeroyDyer_SpydazWeb_HumanAI_M2,LeroyDyer/SpydazWeb_HumanAI_M2,24,39.3088,39.1252,39.1252,2024-10-16 22:48:09.009029865
LeroyDyer_SpydazWeb_HumanAI_M3,LeroyDyer/SpydazWeb_HumanAI_M3,24,31.2726,30.9148,30.9148,2024-10-16 22:42:49.490911484
LeroyDyer_SpydazWebAI_Human_AGI,LeroyDyer/SpydazWebAI_Human_AGI,24,33.7486,33.3796,33.3796,2024-10-16 23:00:14.251390696
LeroyDyer_SpydazWebAI_Human_AGI_001,LeroyDyer/SpydazWebAI_Human_AGI_001,24,34.3342,34.1087,34.1087,2024-11-19 23:20:28.237902164
LGAI-EXAONE_EXAONE-3.0-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.0-7.8B-Instruct,24,41.7443,41.4338,41.4338,2024-08-18 23:49:32.086061239
LGAI-EXAONE_EXAONE-3.5-2.4B-Instruct,LGAI-EXAONE/EXAONE-3.5-2.4B-Instruct,24,40.9235,40.7221,40.7221,2024-12-11 14:41:18.160723209
LGAI-EXAONE_EXAONE-3.5-32B-Instruct,LGAI-EXAONE/EXAONE-3.5-32B-Instruct,24,57.6091,57.3512,57.3512,2025-01-13 09:40:20.258780718
LGAI-EXAONE_EXAONE-3.5-7.8B-Instruct,LGAI-EXAONE/EXAONE-3.5-7.8B-Instruct,24,47.2759,47.3008,47.3008,2024-12-11 14:49:55.984445333
lightblue_suzume-llama-3-8B-multilingual,lightblue/suzume-llama-3-8B-multilingual,24,49.4995,49.2796,49.2796,2024-08-12 10:08:31.510195971
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-half,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-half,24,47.0746,46.8321,46.8321,2024-07-25 13:42:41.570756912
lightblue_suzume-llama-3-8B-multilingual-orpo-borda-top25,lightblue/suzume-llama-3-8B-multilingual-orpo-borda-top25,24,48.6464,48.4291,48.4291,2024-07-25 13:45:43.258488894
LightningRodLabs_Flashlight-v1.0,LightningRodLabs/Flashlight-v1.0,24,68.7683,68.5298,68.5298,2025-01-18 06:29:16.238789320
LightningRodLabs_Flashlight-v1.1,LightningRodLabs/Flashlight-v1.1,24,69.0114,68.8075,68.8075,2025-01-24 22:05:42.520071268
LightningRodLabs_Flashlight-v1.2,LightningRodLabs/Flashlight-v1.2,24,32.6453,32.2513,32.2513,2025-02-01 12:04:34.409015179
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V1,Lil-R/2_PRYMMAL-ECE-2B-SLERP-V1,24,42.8707,42.7704,42.7704,2024-11-07 14:34:06.051061153
Lil-R_2_PRYMMAL-ECE-2B-SLERP-V2,Lil-R/2_PRYMMAL-ECE-2B-SLERP-V2,24,43.7647,43.5862,43.5862,2024-11-06 18:32:03.099983931
Lil-R_2_PRYMMAL-ECE-7B-SLERP,Lil-R/2_PRYMMAL-ECE-7B-SLERP,24,55.5664,55.3203,,2024-11-06 11:06:00.733769417
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V1,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V1,24,30.5258,30.2378,30.2378,2024-10-29 06:12:18.985924721
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V2,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V2,24,30.5258,30.2378,30.2378,2024-10-29 06:23:19.624925137
Lil-R_2_PRYMMAL-ECE-7B-SLERP-V3,Lil-R/2_PRYMMAL-ECE-7B-SLERP-V3,24,35.784,35.4279,35.4279,2024-10-29 16:03:18.893051624
Lil-R_PRYMMAL-ECE-1B-SLERP-V1,Lil-R/PRYMMAL-ECE-1B-SLERP-V1,24,41.9045,41.4859,41.4859,2024-10-29 14:32:25.734504938
Lil-R_PRYMMAL-ECE-7B-SLERP-V8,Lil-R/PRYMMAL-ECE-7B-SLERP-V8,24,29.5509,29.3525,29.3525,2024-10-29 06:42:38.828873158
LilRg_10PRYMMAL-3B-slerp,LilRg/10PRYMMAL-3B-slerp,24,53.2038,52.9943,52.9943,2024-09-24 12:23:21.024147272
LilRg_ECE-1B-merge-PRYMMAL,LilRg/ECE-1B-merge-PRYMMAL,24,42.3456,41.9024,41.9024,2024-10-07 13:37:31.097347021
LilRg_ECE_Finetunning,LilRg/ECE_Finetunning,24,47.3216,47.0925,47.0925,2024-09-28 22:27:09.094828367
LilRg_PRYMMAL-6B-slerp,LilRg/PRYMMAL-6B-slerp,24,28.6762,28.502,28.502,2024-09-24 16:29:42.222816467
LilRg_PRYMMAL-ECE-7B-SLERP-V3,LilRg/PRYMMAL-ECE-7B-SLERP-V3,24,29.5724,29.3873,29.3873,2024-10-26 13:21:49.523107051
LilRg_PRYMMAL-ECE-7B-SLERP-V4,LilRg/PRYMMAL-ECE-7B-SLERP-V4,24,29.5724,29.3873,29.3873,2024-10-27 03:20:32.220798254
LilRg_PRYMMAL-ECE-7B-SLERP-V5,LilRg/PRYMMAL-ECE-7B-SLERP-V5,24,29.5724,29.3873,29.3873,2024-10-27 04:17:04.375036240
LilRg_PRYMMAL-ECE-7B-SLERP-V6,LilRg/PRYMMAL-ECE-7B-SLERP-V6,24,29.5724,29.3873,29.3873,2024-10-26 17:55:39.063792467
LilRg_PRYMMAL-ECE-7B-SLERP-V7,LilRg/PRYMMAL-ECE-7B-SLERP-V7,24,29.5724,29.3873,29.3873,2024-10-26 15:27:12.979836226
LilRg_PRYMMAL-slerp-Merge,LilRg/PRYMMAL-slerp-Merge,24,53.6416,53.4803,53.4803,2024-09-28 00:13:39.223804951
LimYeri_CodeMind-Llama3-8B-unsloth_v2-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v2-merged,24,48.6009,48.3597,48.3597,2024-09-03 06:51:36.588916063
LimYeri_CodeMind-Llama3-8B-unsloth_v3-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v3-merged,24,49.0816,48.9325,48.9325,2024-09-03 08:12:50.643902063
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-DPO-merged,24,48.5266,48.2729,48.2729,2024-09-03 08:12:50.643162251
LimYeri_CodeMind-Llama3-8B-unsloth_v4-one-merged,LimYeri/CodeMind-Llama3-8B-unsloth_v4-one-merged,24,47.3876,47.1272,47.1272,2024-09-03 07:01:22.290194988
LimYeri_CodeMind-Llama3.1-8B-unsloth-merged,LimYeri/CodeMind-Llama3.1-8B-unsloth-merged,24,46.9478,46.8669,46.8669,2024-09-03 08:12:50.774827480
lkoenig_BBAI_200_Gemma,lkoenig/BBAI_200_Gemma,24,34.4904,34.1781,34.1781,2025-02-27 09:16:02.771740913
lkoenig_BBAI_456_QwenKoen,lkoenig/BBAI_456_QwenKoen,24,55.5271,55.3029,55.3029,2025-03-01 15:52:55.597626925
lkoenig_BBAI_7B_KoenQwenDyan,lkoenig/BBAI_7B_KoenQwenDyan,24,55.3657,55.0772,55.0772,2025-03-08 19:35:19.592834234
lkoenig_BBAI_7B_Qwen2.5koen,lkoenig/BBAI_7B_Qwen2.5koen,24,55.4403,55.1814,55.1814,2025-03-01 16:36:49.063063622
lkoenig_BBAI_7B_QwenDyanKoenLo,lkoenig/BBAI_7B_QwenDyanKoenLo,24,55.6246,55.3723,55.3723,2025-03-08 19:31:19.906301498
LLM360_K2,LLM360/K2,24,49.7184,49.5921,49.5921,2024-07-25 23:28:08.182786703
LLM360_K2-Chat,LLM360/K2-Chat,24,53.581,53.3761,53.3761,2024-06-21 17:07:05.650106430
LLM4Binary_llm4decompile-1.3b-v2,LLM4Binary/llm4decompile-1.3b-v2,24,32.7181,32.4249,32.4249,2024-11-18 11:27:34.982654810
llmat_Mistral-v0.3-7B-ORPO,llmat/Mistral-v0.3-7B-ORPO,24,39.7766,39.698,39.698,2024-08-12 12:13:20.620460033
Locutusque_CollectiveLM-Falcon-3-7B,Locutusque/CollectiveLM-Falcon-3-7B,24,51.0513,50.7204,50.7204,2025-01-08 15:22:07.414553404
Locutusque_Hercules-6.0-Llama-3.1-8B,Locutusque/Hercules-6.0-Llama-3.1-8B,24,48.133,47.9778,47.9778,2024-09-26 09:36:44.948428631
Locutusque_Hercules-6.1-Llama-3.1-8B,Locutusque/Hercules-6.1-Llama-3.1-8B,24,46.5624,46.3288,46.3288,2024-10-02 02:01:58.180021286
Locutusque_Llama-3-NeuralHercules-5.0-8B,Locutusque/Llama-3-NeuralHercules-5.0-8B,24,39.4047,38.8821,38.8821,2024-08-13 00:52:44.500948668
Locutusque_Llama-3-Yggdrasil-2.0-8B,Locutusque/Llama-3-Yggdrasil-2.0-8B,24,47.7246,47.3182,47.3182,2024-08-13 00:52:33.556481361
Locutusque_TinyMistral-248M-v2.5,Locutusque/TinyMistral-248M-v2.5,24,30.3858,30.0816,30.0816,2024-09-16 04:14:24.072756767
Luni_StarDust-12b-v1,Luni/StarDust-12b-v1,24,53.6614,53.3414,53.3414,2024-09-04 05:43:19.138504028
Luni_StarDust-12b-v2,Luni/StarDust-12b-v2,24,54.1948,53.8448,53.8448,2024-09-05 09:18:32.142423153
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v3,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v3,24,64.7848,64.6763,64.6763,2025-02-24 22:12:43.695840359
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v5,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v5,24,64.6668,64.468,64.468,2025-02-24 22:56:27.238368988
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v6,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v6,24,64.5765,64.468,64.468,2025-02-26 05:47:23.825644016
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v7-rebase,24,64.2259,64.034,64.034,2025-02-28 20:23:28.026279688
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8,24,64.6462,64.5027,64.5027,2025-02-28 13:45:42.402325153
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.5,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.5,24,64.5131,64.2944,64.2944,2025-02-28 22:06:24.969807863
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.6,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.6,24,64.5717,64.3985,64.3985,2025-03-01 01:26:17.777794838
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.7,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.7,24,64.9638,64.8499,64.8499,2025-03-01 07:30:50.109241247
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v8.9,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v8.9,24,64.8839,64.7283,64.7283,2025-03-06 09:47:07.180990219
Lunzima_NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,Lunzima/NQLSG-Qwen2.5-14B-MegaFusion-v9-stock,24,65.7067,65.5442,65.5442,2025-03-07 06:07:05.845779657
Lyte_Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,Lyte/Llama-3.1-8B-Instruct-Reasoner-1o1_v0.3,24,49.4952,49.4011,49.4011,2024-09-18 04:13:43.299479008
Lyte_Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,Lyte/Llama-3.2-1B-Instruct-COT-RL-Expriement1-EP04,24,35.1504,34.8898,34.8898,2024-09-26 02:56:29.823039532
Lyte_Llama-3.2-3B-Overthinker,Lyte/Llama-3.2-3B-Overthinker,24,43.2009,43.2043,43.2043,2024-10-18 14:46:41.320268869
M4-ai_TinyMistral-248M-v3,M4-ai/TinyMistral-248M-v3,24,28.8455,28.4846,28.4846,2024-10-18 08:41:55.446558475
magnifi_Phi3_intent_v56_3_w_unknown_5_lr_0.002,magnifi/Phi3_intent_v56_3_w_unknown_5_lr_0.002,24,32.8156,32.4076,32.4076,2025-03-10 21:25:29.453286886
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.1,Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.1,24,46.151,45.8948,45.8948,2024-09-18 05:35:42.996146202
Magpie-Align_Llama-3-8B-Magpie-Align-SFT-v0.3,Magpie-Align/Llama-3-8B-Magpie-Align-SFT-v0.3,24,45.7158,45.5303,45.5303,2024-08-13 00:45:22.913512230
Magpie-Align_Llama-3-8B-Magpie-Align-v0.1,Magpie-Align/Llama-3-8B-Magpie-Align-v0.1,24,47.8941,47.7174,47.7174,2024-07-23 06:14:54.140913486
Magpie-Align_Llama-3-8B-Magpie-Align-v0.3,Magpie-Align/Llama-3-8B-Magpie-Align-v0.3,24,45.6961,45.5303,45.5303,2024-08-13 00:01:23.976646662
Magpie-Align_Llama-3.1-8B-Magpie-Align-SFT-v0.1,Magpie-Align/Llama-3.1-8B-Magpie-Align-SFT-v0.1,24,47.6416,47.4223,47.4223,2024-09-18 05:34:04.358381987
Magpie-Align_Llama-3.1-8B-Magpie-Align-v0.1,Magpie-Align/Llama-3.1-8B-Magpie-Align-v0.1,24,46.224,45.9295,45.9295,2024-09-18 06:13:33.280980587
Magpie-Align_MagpieLM-8B-Chat-v0.1,Magpie-Align/MagpieLM-8B-Chat-v0.1,24,41.7234,41.4685,41.4685,2024-09-19 07:40:51.508071661
Magpie-Align_MagpieLM-8B-SFT-v0.1,Magpie-Align/MagpieLM-8B-SFT-v0.1,24,45.5285,45.3046,45.3046,2024-09-19 07:40:51.612449646
maldv_badger-lambda-llama-3-8b,maldv/badger-lambda-llama-3-8b,24,49.6349,49.4706,49.4706,2024-07-18 21:24:37.312906981
ManoloPueblo_ContentCuisine_1-7B-slerp,ManoloPueblo/ContentCuisine_1-7B-slerp,24,51.8844,51.5015,51.5015,2024-11-12 19:49:39.468940020
ManoloPueblo_LLM_MERGE_CC2,ManoloPueblo/LLM_MERGE_CC2,24,52.0937,51.7271,51.7271,2024-11-12 16:56:45.287279367
ManoloPueblo_LLM_MERGE_CC3,ManoloPueblo/LLM_MERGE_CC3,24,52.4629,52.2132,52.2132,2024-11-12 17:01:42.756538153
marcuscedricridia_Hush-Qwen2.5-7B-MST,marcuscedricridia/Hush-Qwen2.5-7B-MST,24,54.585,54.2093,54.2093,2025-03-09 11:35:38.328881502
marcuscedricridia_Hush-Qwen2.5-7B-MST-v1.3,marcuscedricridia/Hush-Qwen2.5-7B-MST-v1.3,24,55.1617,54.8516,54.8516,2025-03-09 12:23:42.397321224
marcuscedricridia_Hush-Qwen2.5-7B-Preview,marcuscedricridia/Hush-Qwen2.5-7B-Preview,24,54.3106,54.0184,54.0184,2025-03-07 01:47:21.371330023
